ID,TWEET,EMOTION,INTENSITY
40057,and again dirty and self loathing attitude mope talking,sad,0.792
40058,Wearing all black tomorrow as I continue to mourn the lives of the most recent victims of police brutality blackout WU,sad,0.779
40059,Am I the only person who dislikes fall FirstDayofFall leaves thingsdie depressing cold noflipflops,sad,0.7709999999999999
40060,My soul is weary of fighting the battles in this world BlackInAmerica WeAreNotSafe,sad,0.7709999999999999
40061,My prayers are with the family friends amp members of as you mourn the loss of Engineer Ryan Osler LODD RIP,sad,0.7709999999999999
40062,Just wish I was appreciated for all I do When is it my turn to be taken care of I want a break tired,sad,0.7709999999999999
40063,though lately with how bad my depression has been i feel like my body is like just taking what little it can get,sad,0.7709999999999999
40064,We have left Maine sadness,sad,0.7709999999999999
40065,so fucking sad when the person you love doesn t try fighting for your happiness when you d do anything for them,sad,0.7709999999999999
40066,CharlotteProtest do u wait 4 the facts video or do u hate now ask questions later sad protest PoliceShootings suggestions,sad,0.7709999999999999
40067,It s interesting the photo of Mono Lisa is crying as well as the whole scene is very depressing ELE6200,sad,0.7709999999999999
40068,The news is disheartening Everything that is going on is a result of a lack of understanding and misinformation by the media sadness,sad,0.7709999999999999
40069,Never ever been this unhappy before in my life lmao,sad,0.7709999999999999
40070,worst possible decision I could have made when arriving in the UK Shocking service Poor coverage unhappy,sad,0.7709999999999999
40071,Condolences to the JC and the Georges family sad,sad,0.7709999999999999
40072,No one wants to win the wild card because you have to play the Cubs on the road sadness,sad,0.767
40073,Groom gloom,sad,0.7659999999999999
40074,I don t think I can go to work tomorrow since val has left GBBO I need a day to mourn,sad,0.754
40075,Good morning lovely people Not gonna lie I ve woken up feeling pretty glum,sad,0.754
40076,I can t help but feel melancholic,sad,0.75
40077,PowerPlay Horrid disease My maternal grandmother and each of her sisters suffered from this affliction It s hard on all,sad,0.75
40078,If anybody needs me I ll be drowning my blues in a sea of whiskey,sad,0.75
40079,my god is a full shilling Seriously you need a major rethink or no lab gove in your lifetime sad,sad,0.75
40080,in health we did a think about depression and now i feel like i have it,sad,0.75
40081,II even hard facts don t seem to be sinking in I despair,sad,0.75
40082,So depressing that it s darker so much earlier now,sad,0.75
40083,n To good hearts I lost my job I m Responsible 2 families My Information in profile even dollar if can t just Re tweet,sad,0.75
40084,Currently unfollowing anything relating to disneyworld or Florida holidayblues depressing wantogoback,sad,0.75
40085,It s just begun ladies and gents The war on racism has begun sadness Segregation continues smh,sad,0.75
40086,Just wish I was appreciated for all I do When is it my turn to be taken care of I want a break tired lost,sad,0.75
40087,So Mary Berry Mel and Sue have gone with their principles and has gone with the fame and fortune GBBO depressing,sad,0.75
40088,it s super sad Especially when you are talking to a real person and not a bot Makes it feel real,sad,0.75
40089,geuly call me now I m laying in my bed moping like I intend to do for the next 2 months,sad,0.74
40090,Baaarissshhhhh sad song prefect night feeling alone,sad,0.7290000000000001
40091,im so gloomy today,sad,0.7290000000000001
40092,Honestly I ve come to a place where I keep getting discouraged but just gotta tell myself to keep pushing through it,sad,0.7290000000000001
40093,official got in touch Issue not addressed unhappy patheticservices,sad,0.7290000000000001
40094,Back in Cardiff after an amazing 10 days away depressing,sad,0.7290000000000001
40095,so lost i m faded,sad,0.7290000000000001
40096,Sometimes The Worst Place You Can Be Is In Your Own Head n n quotes worstenemy thinktoomuch,sad,0.7290000000000001
40097,Airways just came of BA6426 at int at least 6 passengers with broken bags This was a new suitcase unhappy customer,sad,0.7290000000000001
40098,Tell me how I m supposed to feel broken hateful guilty love sadness,sad,0.7290000000000001
40099,tomorrow will be the last episode of despair arc so much shit is gonna happen i m not emotionally prepared,sad,0.7290000000000001
40100,Then maybe we should keep our White mouths shut and let the people being targeted speak and mourn,sad,0.7290000000000001
40101,cum and despair,sad,0.7290000000000001
40102,Ill say it again If I was a Black man Id be afraid to leave my house or have a moving violation n n TerranceCrutcher truth sad,sad,0.7290000000000001
40103,i is sad,sad,0.7290000000000001
40104,Wanna pop some pills sedate myself and wake up tomorrow,sad,0.7290000000000001
40105,Patti seems so sad She stamped and ran behind the sofa We will have to give her plenty of love and affection more than usual sad,sad,0.7290000000000001
40106,It feels like there are no houses out there for us With the most basic requirements I have there are literally no options discouraged,sad,0.7290000000000001
40107,Don t wanna go to work but I want the money sad,sad,0.7290000000000001
40108,Wow the Denver housing market is depressing no places to buy in my range FML,sad,0.7290000000000001
40109,one ep of despair arc made me happy but and then i m going back to future arc and i m upset again,sad,0.7290000000000001
40110,I have not nap for 3 days in a row I m very unhappy rn,sad,0.7290000000000001
40111,literally was gloomy for an hour,sad,0.7290000000000001
40112,do we think the swallows and swifts have gone Photo d 3 nights ago not seen since sad Autumn,sad,0.7290000000000001
40113,Fucking gutted disheartened amp so pissed off Gone from 1 off the toughest most resolute defences to the worst amp most shambolic SCFC STOHUL,sad,0.7290000000000001
40114,stop Don t make me laugh when I m being sad,sad,0.708
40115,Condolences to the JC and the Georges family,sad,0.708
40116,your UX online is appalling No clear save button not being able to use any generic TLD s unhappy,sad,0.708
40117,Literally being here makes me depress tbh,sad,0.708
40118,The had a good one but then the reporter quit sad,sad,0.708
40119,This room is rather dreary but we endure what we must,sad,0.708
40120,where broken hearted lovers do cry away their gloom,sad,0.708
40121,Another grim amp compelling news report by on the blockade of aid to the starving in Yemen BBC dosomethingpoliticans,sad,0.708
40122,DiscGolf lost my xt nova around hole 8 or 9 sadness,sad,0.708
40123,RSA when you click over and over again for a cupcake but there are no vehicles available sadness,sad,0.708
40124,Nasty nasty chilly rain has put a damper on my afternoon cigar This is NOT a good thing And FOUR CongressCritters tomorrow,sad,0.708
40125,I got diagnosed with severe extreme depression and I didn t know there was a difference between those two lol,sad,0.708
40126,haikuchallenge haiku n nThe crisp autumn air nMy freedom purchased through death nNo one will mourn me,sad,0.708
40127,Smokeys dad is sad,sad,0.6890000000000001
40128,Americans as a whole are for the most part feeling borderline despair at the very least Looking at a situation out of control,sad,0.688
40129,story of my life lost,sad,0.688
40130,When will the weeks full of Mondays end disheartened,sad,0.688
40131,I m distraught Candice and her pout can piss off,sad,0.688
40132,I don t know whether to despair or agitate for a cull,sad,0.688
40133,Can I just sulk in peace,sad,0.688
40134,It s sad when your man leaves work a little bit late and your worst fear is Oh no Did he get stopped by the police sad ourworld,sad,0.688
40135,MY CAR IS DENTED FROM THE HAIL sad,sad,0.688
40136,From My head to think it was better but obviously it s not relapse sadness sickness madness misunderstanding,sad,0.688
40137,I was in high school and remember helping neighbors clean up back home in Greenville Pretty sobering stuff sadness,sad,0.688
40138,I have sleep cooties nI close my eyes and dream that I m awake weary sleepissues narcolepsy,sad,0.688
40139,wow almost all the T Mobile stores in San Diego are out of Note7 replacements sadness I need to get mine replaced,sad,0.688
40140,I forgot my hair straightner home I m feeling lost without it lost lostWithoutMyHairStraightener,sad,0.688
40141,And I won t even get started with Hillary and her fancy fundraisers depressing,sad,0.688
40142,The underground at Waterloo is not a nice place to be at 8 30am on a Thursday somanypeople grim,sad,0.688
